SampleID,Season,Tide.regime,Date,ShortDate,Time,DateFull,Epoch_timestamp,TideShort,Tide,DateTide,DateOrder,SampleType,Well,Depth,DepthMSL,depth_bin,DistanceMSL,DistanceW1,cluster,Temperature,Salinity,DO_mg.l,DO_uM,pH,Nitrite,Nitrate,Phosphate,Ammonium,Cells_mL,DOC,TN,CobleA,CobleB,CobleC,CobleM,CobleT,Fpeak,Stedmon_D,Optical_Brighteners,Lignin,BIX,HIX,FI,M_to_C
270222_H_W1D2,February 2022,Spring,2/27/22,27-Feb,11:01:00,2/27/22 11:01,1645988460,H,HH,27-Feb-H,9,Microbial,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,15,1,3.23,100.941376,8.7,1.642071294,416.7291368,47.81466326,0.347440235,736310.7782,689.302039,415.5600534,0.606271042,0.067131405,0.485688476,0.788532575,0.330546595,0.058305827,0.478896903,0.487757511,1.128069084,1.377547349,19.20442604,1.034141006,0.615939647
270222_H_W1D3,February 2022,Spring,2/27/22,27-Feb,11:01:00,2/27/22 11:01,1645988460,H,HH,27-Feb-H,9,Microbial,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,14.9,0.7,2.54,79.378048,8.4,0,551.0934053,24.47232596,0.347440235,552233.0836,520.8272624,549.2103779,0.538414474,0.065629658,0.444412794,0.682973233,0.293072062,0.077020724,0.457616346,0.451926035,0.927392735,1.34613062,14.85040142,1.030591774,0.650703091
270222_H_W1D4,February 2022,Spring,2/27/22,27-Feb,11:23:00,2/27/22 11:23,1645989780,H,HH,27-Feb-H,9,Microbial,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,15,3.8,4.9,153.13088,8,0,0,76.58094616,37.26596752,483510.7443,672.718909,70.40916133,0.624224985,0.141231854,0.502352248,0.811965163,0.53799614,0.097278156,0.490547628,0.504710243,1.940259354,1.385738961,12.76109752,1.033302423,0.618686948
270222_L_W2D3,February 2022,Spring,2/27/22,27-Feb,15:44:00,2/27/22 15:44,1646005440,L,LL,27-Feb-L,10,Microbial,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,14.7,5.6,2.06,64.377472,8.1,1.070916062,181.6987585,17.04668616,0,377972.8661,444.8689502,231.665917,0.522992604,0.041969586,0.437361994,0.655384743,0.173310788,0.048870829,0.458216582,0.447042013,0.652768838,1.084427346,17.92461183,1.028685433,0.667336246
270222_L_W1D3,February 2022,Spring,2/27/22,27-Feb,16:05:00,2/27/22 16:05,1646006700,L,LL,27-Feb-L,10,Microbial,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,14.8,0.8,1.67,52.189504,8.4,0.499760829,432.3645113,24.63375292,0,380427.2354,586.867335,475.7276875,0.54231026,0.062458239,0.446724888,0.688512509,0.273983915,0.046217796,0.459126214,0.454005942,0.927802188,1.347622443,16.75212343,1.02951202,0.648826104
270222_L_W1D4,February 2022,Spring,2/27/22,27-Feb,16:05:00,2/27/22 16:05,1646006700,L,LL,27-Feb-L,10,Microbial,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,15.3,3.7,5.1,159.38112,8.1,0,0,73.32012172,37.58368291,NA,719.374183,94.70646191,0.608506132,0.124650141,0.490379809,0.790363016,0.499459707,0.094614291,0.483648241,0.493334292,1.880450575,1.378689914,13.51077365,1.033499491,0.62044883
270222_L_W1D1,February 2022,Spring,2/27/22,27-Feb,16:07:00,2/27/22 16:07,1646006820,L,LL,27-Feb-L,10,Microbial,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,14.8,3.9,8.3,259.38496,8.6,26.20174631,319.2757752,29.60570305,12.29353857,862535.483,812.4162205,422.824434,0.615702245,0.144898813,0.493858926,0.801576459,0.641109195,0.151505628,0.486257732,0.49664463,1.784358627,1.379061051,11.58025729,1.034577696,0.616109568
270222_L_W1D2,February 2022,Spring,2/27/22,27-Feb,16:07:00,2/27/22 16:07,1646006820,L,LL,27-Feb-L,10,Microbial,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,14.9,1.4,2.82,88.128384,8.8,3.926692226,419.1565465,44.77983656,0.792241768,471238.898,706.2608757,451.6320761,0.596790501,0.072888518,0.480234701,0.773527955,0.348271984,0.096235776,0.477001148,0.484360997,1.178298158,1.374141074,18.46041767,1.034419258,0.620836905
270222_L_W2D1,February 2022,Spring,2/27/22,27-Feb,16:44:00,2/27/22 16:44,1646009040,L,LL,27-Feb-L,10,Microbial,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,14.7,2,8.64,270.010368,8.9,4.712030671,346.8340151,41.84186603,8.798669373,785398.1634,796.9300291,431.4988541,0.615169091,0.110470947,0.49299712,0.801058476,0.439463121,0.076199553,0.484536567,0.496817738,1.51950306,1.380730912,15.08939313,1.034892573,0.615432124
270222_L_W2D2,February 2022,Spring,2/27/22,27-Feb,16:44:00,2/27/22 16:44,1646009040,L,LL,27-Feb-L,10,Microbial,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,14.6,2,6.17,192.819904,8.9,1.356493678,323.4166506,51.55976856,3.333964817,413152.1589,686.1538045,379.2381503,0.590366195,0.068284127,0.477288396,0.762074274,0.310662843,0.042248149,0.475527204,0.481906829,1.123218884,1.371773564,19.17830115,1.033170697,0.626301677
270222_L_W3D1,February 2022,Spring,2/27/22,27-Feb,17:24:00,2/27/22 17:24,1646011440,L,LL,27-Feb-L,10,Microbial,Well 3,Depth 1,0.283464,0.5,44.97,10.186416,Shallow,13.3,27.5,8.18,255.634816,8,0,186.6963667,7.587066757,0.344889648,500691.3292,539.909206,249.8714901,0.519418227,0.164929667,0.433964703,0.652953614,0.369945355,0.076286139,0.45094383,0.443223844,0.859131171,1.081623899,5.929949119,1.030123073,0.664617966
270222_L_W3D2,February 2022,Spring,2/27/22,27-Feb,17:24:00,2/27/22 17:24,1646011440,L,LL,27-Feb-L,10,Microbial,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,13.4,32,6.91,215.945792,7.9,0,217.5387493,12.55901689,0.887526367,201258.2794,572.3802526,284.4620789,0.544426265,0.10154383,0.449792171,0.69105529,0.329796356,0.048297861,0.459215943,0.457492559,1.010502191,1.330393646,11.44546361,1.029979318,0.650877256
270222_L_W3D3,February 2022,Spring,2/27/22,27-Feb,17:24:00,2/27/22 17:24,1646011440,L,LL,27-Feb-L,10,Microbial,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,13.5,5.7,3.86,120.629632,8.4,0,256.3773051,14.68985266,0.277060058,233165.0798,459.9804757,299.7761785,0.531158819,0.058884909,0.440758416,0.670628055,0.243158834,0.043642393,0.454033097,0.449032607,0.939807212,1.344134421,16.89307391,1.029807251,0.657232295
270222_L_W3D4,February 2022,Spring,2/27/22,27-Feb,17:25:00,2/27/22 17:25,1646011500,L,LL,27-Feb-L,10,Microbial,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,13.7,7.3,3.27,102.191424,7.7,2.498804144,47.19170111,38.87161011,1.972799804,220893.2335,366.7417386,66.25400701,0.538336374,0.065814202,0.447569787,0.679066373,0.270250799,0.048466584,0.461279319,0.455644854,1.0185055,1.345338567,17.9468808,1.029885899,0.659095789
270222_L_W4D1,February 2022,Spring,2/27/22,27-Feb,18:10:00,2/27/22 18:10,1646014200,L,LL,27-Feb-L,10,Microbial,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,11.9,32.7,8.47,264.697664,7.6,0,22.98899812,1.323701009,2.311947753,338702.958,79.26057599,30.0522845,0.093428465,0.021522736,0.084696999,0.097210464,0.036592537,0.000716013,0.042103376,0.068392938,0.098866029,0.737843926,7.044662535,1.392447102,0.8712745
270222_L_W4D2,February 2022,Spring,2/27/22,27-Feb,18:10:00,2/27/22 18:10,1646014200,L,LL,27-Feb-L,10,Microbial,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,11.5,32.8,8.11,253.447232,7.5,0,19.56206673,1.743411085,0.344889648,184077.6945,80.82584695,33.01515227,0.099413018,0.021904383,0.091510774,0.102923141,0.060240108,0.009476662,0.045846961,0.074438806,0.128875047,0.73015786,5.700372209,1.369871562,0.889117575
270222_L_W4D3,February 2022,Spring,2/27/22,27-Feb,18:10:00,2/27/22 18:10,1646014200,L,LL,27-Feb-L,10,Microbial,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,11.6,30.8,7.49,234.071488,7.5,0,111.9464256,2.421404284,0,105537.8782,263.1559776,169.8740603,0.256874625,0.023011386,0.241311136,0.260824607,0.048869046,0.026175791,0.118708612,0.199803395,0.189880899,0.674344716,15.15396272,1.402183568,0.925185468
270222_L_W4D4,February 2022,Spring,2/27/22,27-Feb,18:10:00,2/27/22 18:10,1646014200,L,LL,27-Feb-L,10,Microbial,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,11.7,24.4,7.28,227.508736,7.6,0.856732849,125.2257848,3.615963731,0.412719238,103083.5089,307.4914451,237.7701386,0.405494894,0.024796471,0.379168344,0.404406947,0.082193387,0.020399526,0.187233916,0.307907874,0.329180685,0.65361598,15.03766789,1.393296946,0.937591076
280222_H_W1D1,February 2022,Spring,2/28/22,28-Feb,8:03:00,2/28/22 8:03,1646064180,H,HH,28-Feb-H,11,Chemical,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,14,6.7,8.62,269.385344,8.7,33.84094755,369.8944077,20.43665216,14.45344434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W1D2,February 2022,Spring,2/28/22,28-Feb,8:03:00,2/28/22 8:03,1646064180,H,HH,28-Feb-H,11,Chemical,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,13.8,2,4.16,130.004992,8.8,6.996651602,427.5810862,38.9038955,1.618301759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W1D3,February 2022,Spring,2/28/22,28-Feb,8:03:00,2/28/22 8:03,1646064180,H,HH,28-Feb-H,11,Chemical,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,13.7,1,2.53,79.065536,8.4,0.214183212,350.9748906,22.40606098,0.410983311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W1D4,February 2022,Spring,2/28/22,28-Feb,8:03:00,2/28/22 8:03,1646064180,H,HH,28-Feb-H,11,Chemical,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,14.2,3.6,6.32,197.507584,8.2,0,0,71.57671064,38.09202752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W2D1,February 2022,Spring,2/28/22,28-Feb,8:26:00,2/28/22 8:26,1646065560,H,HH,28-Feb-H,11,Chemical,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,13.7,6.5,8.82,275.635584,8.5,14.70724725,327.9858925,27.28115493,26.25579297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W2D2,February 2022,Spring,2/28/22,28-Feb,8:26:00,2/28/22 8:26,1646065560,H,HH,28-Feb-H,11,Chemical,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,13.7,5.1,5.85,182.81952,8.5,10.28079419,290.7894079,31.76882421,5.296449706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W2D3,February 2022,Spring,2/28/22,28-Feb,8:26:00,2/28/22 8:26,1646065560,H,HH,28-Feb-H,11,Chemical,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,13.6,6,1.24,38.751488,8,1.57067689,168.2766105,13.26929548,0.480548827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_SW,February 2022,Spring,2/28/22,28-Feb,8:37:00,2/28/22 8:37,1646066220,H,HH,28-Feb-H,11,Chemical,Seawater,Depth 4,1,1,NA,30.48,Seawater,11.7,32.5,8.77,274.073024,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W3D1,February 2022,Spring,2/28/22,28-Feb,8:44:00,2/28/22 8:44,1646066640,H,HH,28-Feb-H,11,Chemical,Well 3,Depth 1,0.283464,0.5,44.97,10.186416,Shallow,13,13,9.6,300.01152,8.2,0,254.0212898,10.20218338,0.887526367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W3D2,February 2022,Spring,2/28/22,28-Feb,8:44:00,2/28/22 8:44,1646066640,H,HH,28-Feb-H,11,Chemical,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,12.8,19.9,6.37,199.070144,8.1,0,192.1223415,9.136765498,1.565822265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W3D3,February 2022,Spring,2/28/22,28-Feb,8:44:00,2/28/22 8:44,1646066640,H,HH,28-Feb-H,11,Chemical,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,13,9.8,2.98,93.128576,8.1,0.285577616,225.249345,9.491904793,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W3D4,February 2022,Spring,2/28/22,28-Feb,8:44:00,2/28/22 8:44,1646066640,H,HH,28-Feb-H,11,Chemical,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,13.1,8.6,3.16,98.753792,7.9,2.78438176,30.91377698,43.58527711,0.887526367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W4D1,February 2022,Spring,2/28/22,28-Feb,9:07:00,2/28/22 9:07,1646068020,H,HH,28-Feb-H,11,Chemical,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,11.3,32.8,8.66,270.635392,7.8,0,25.98756309,1.226844837,0.209230468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W4D2,February 2022,Spring,2/28/22,28-Feb,9:07:00,2/28/22 9:07,1646068020,H,HH,28-Feb-H,11,Chemical,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,11.4,32.8,8.43,263.447616,7.6,0,26.41592952,1.646554913,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W4D3,February 2022,Spring,2/28/22,28-Feb,9:07:00,2/28/22 9:07,1646068020,H,HH,28-Feb-H,11,Chemical,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,12,28.4,7.29,227.821248,7.6,0,109.3048327,2.453689675,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_H_W4D4,February 2022,Spring,2/28/22,28-Feb,9:07:00,2/28/22 9:07,1646068020,H,HH,28-Feb-H,11,Chemical,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,12.2,21.5,5.89,184.069568,7.9,0,140.2900041,3.874246854,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W1D1,February 2022,Spring,2/28/22,28-Feb,17:00:00,2/28/22 17:00,1646096400,L,LL,28-Feb-L,12,Chemical,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,15.7,3.6,8.97,280.323264,8.6,42.62245925,360.1133743,18.17667483,13.24668471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W1D2,February 2022,Spring,2/28/22,28-Feb,17:00:00,2/28/22 17:00,1646096400,L,LL,28-Feb-L,12,Chemical,Well 1,Depth 2,0.536448,0.75,55.15,0,Shallow,15.3,1.4,4.06,126.879872,8.9,9.495455746,318.4904367,40.48587963,0.538069463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W1D3,February 2022,Spring,2/28/22,28-Feb,17:00:00,2/28/22 17:00,1646096400,L,LL,28-Feb-L,12,Chemical,Well 1,Depth 3,-0.033528,0,55.15,0,Shallow,15.2,1.1,3.46,108.129152,8.5,0,228.3906987,24.79517987,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W1D4,February 2022,Spring,2/28/22,28-Feb,17:00:00,2/28/22 17:00,1646096400,L,LL,28-Feb-L,12,Chemical,Well 1,Depth 4,-0.57912,-0.5,55.15,0,Deep,15.8,3.9,9.06,283.135872,8.3,0,0.428366425,75.70924061,28.81473839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W2D1,February 2022,Spring,2/28/22,28-Feb,17:12:00,2/28/22 17:12,1646097120,L,LL,28-Feb-L,12,Chemical,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,14.8,5.6,7.85,245.32192,8.6,16.34931854,292.93124,35.70764184,23.06780225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W2D2,February 2022,Spring,2/28/22,28-Feb,17:12:00,2/28/22 17:12,1646097120,L,LL,28-Feb-L,12,Chemical,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,15,1.7,4.52,141.255424,9,3.355536993,288.2192094,53.49689198,3.46105097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W2D3,February 2022,Spring,2/28/22,28-Feb,17:12:00,2/28/22 17:12,1646097120,L,LL,28-Feb-L,12,Chemical,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,14.9,6.7,2.32,72.502784,8.2,0.713944041,103.9502524,16.17498062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W3D1,February 2022,Spring,2/28/22,28-Feb,17:20:00,2/28/22 17:20,1646097600,L,LL,28-Feb-L,12,Chemical,Well 3,Depth 1,0.283464,0.5,44.97,10.186416,Shallow,13.5,25.2,8.36,261.260032,8.1,0,217.3959605,4.939664739,0.141400878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W3D2,February 2022,Spring,2/28/22,28-Feb,17:20:00,2/28/22 17:20,1646097600,L,LL,28-Feb-L,12,Chemical,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,13.6,28,6.47,202.195264,8.1,0,179.4855319,18.01524787,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W3D3,February 2022,Spring,2/28/22,28-Feb,17:20:00,2/28/22 17:20,1646097600,L,LL,28-Feb-L,12,Chemical,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,13.7,6.9,2.31,72.190272,8.4,0,215.896678,11.46131361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W3D4,February 2022,Spring,2/28/22,28-Feb,17:20:00,2/28/22 17:20,1646097600,L,LL,28-Feb-L,12,Chemical,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,13.9,8.9,1.79,55.939648,7.8,2.070437719,44.76429137,56.59628947,2.040629394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_SW,February 2022,Spring,2/28/22,28-Feb,17:22:00,2/28/22 17:22,1646097720,L,LL,28-Feb-L,12,Chemical,Seawater,Depth 4,1,1,NA,45.72,Seawater,14,32.1,8.6,268.76032,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W4D1,February 2022,Spring,2/28/22,28-Feb,17:38:00,2/28/22 17:38,1646098680,L,LL,28-Feb-L,12,Chemical,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,12.6,32.5,8.3,259.38496,7.9,0,24.84525263,2.518260455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W4D2,February 2022,Spring,2/28/22,28-Feb,17:38:00,2/28/22 17:38,1646098680,L,LL,28-Feb-L,12,Chemical,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,13.3,32.6,8.31,259.697472,7.9,0,25.84477429,1.162274056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W4D3,February 2022,Spring,2/28/22,28-Feb,17:38:00,2/28/22 17:38,1646098680,L,LL,28-Feb-L,12,Chemical,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,12.5,32.5,8.06,251.884672,7.9,0,38.76716143,1.775696475,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280222_L_W4D4,February 2022,Spring,2/28/22,28-Feb,17:38:00,2/28/22 17:38,1646098680,L,LL,28-Feb-L,12,Chemical,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,12.9,29.4,7.68,240.009216,7.8,0,90.59949881,4.29395693,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
010322_H_W4D1,February 2022,Spring,3/1/22,1-Mar,10:10:00,3/1/22 10:10,1646158200,H,HH,01-Mar-H,13,Microbial,Well 4,Depth 1,-0.420624,-0.25,35.87,19.2786,Well 4,12.2,32.7,8.72,272.510464,7.8,0,31.62772102,2.87339975,0,107992.2475,80.82584695,37.91994783,0.09365929,0.020045986,0.084785922,0.098047557,0.02866452,0,0.040057779,0.067826141,0.101321879,0.74895873,8.329601778,1.404097459,0.864742831
010322_H_W4D2,February 2022,Spring,3/1/22,1-Mar,10:10:00,3/1/22 10:10,1646158200,H,HH,01-Mar-H,13,Microbial,Well 4,Depth 2,-0.588264,-0.5,35.87,19.2786,Well 4,12,32.8,8.48,265.010176,7.8,0,27.05847916,1.614269523,0,227029.1566,80.5094624,33.02229171,0.108315984,0.006733994,0.100843604,0.114076352,0.019036335,0.020848842,0.047665628,0.082976206,0.101153435,0.727006283,7.836626339,1.434073195,0.884000948
010322_H_W4D3,February 2022,Spring,3/1/22,1-Mar,10:10:00,3/1/22 10:10,1646158200,H,HH,01-Mar-H,13,Microbial,Well 4,Depth 3,-1.00584,-1,35.87,19.2786,Well 4,12.1,31.8,8.08,252.509696,7.8,0,53.9027751,3.260824436,0.277060058,235619.449,91.10834506,62.45106509,0.177638598,0.005874682,0.168124326,0.181907921,0.026364581,0.009765821,0.080474965,0.138162279,0.151854131,0.687340443,11.56643513,1.403280778,0.924227624
010322_H_W4D4,February 2022,Spring,3/1/22,1-Mar,10:10:00,3/1/22 10:10,1646158200,H,HH,01-Mar-H,13,Microbial,Well 4,Depth 4,-1.76784,-1.75,35.87,19.2786,Well 4,12.5,29.1,7.67,239.696704,7.9,0,95.02595187,2.259977332,0,134990.3093,118.9168824,102.9531105,0.262719033,0.022437302,0.249296877,0.268200606,0.048920653,0,0.120079954,0.205160797,0.211860353,0.67046437,16.23670751,1.405718098,0.929516456
010322_H_SW,February 2022,Spring,3/1/22,1-Mar,10:18:00,3/1/22 10:18,1646158680,H,HH,01-Mar-H,13,Microbial,Seawater,Depth 4,1,1,0,30.48,Seawater,12.3,32.3,9.05,282.82336,8.1,0.214183212,31.98469304,2.195406551,0.480548827,1011200.135,77.46426103,20.2117558,0.04308455,0.018415797,0.038062096,0.048056745,0.022012555,0.008850834,0.016965774,0.028240947,0.04581244,0.775394473,4.462087372,1.562009298,0.792024021
010322_H_W3D1,February 2022,Spring,3/1/22,1-Mar,10:35:00,3/1/22 10:35,1646159700,H,HH,01-Mar-H,13,Microbial,Well 3,Depth 1,0.283464,0.5,44.97,10.186416,Shallow,13.6,22.5,8.9,278.13568,8.2,0,194.1213848,9.136765498,0,431968.9899,962.5583854,589.5839134,0.53095371,0.049703461,0.441844107,0.670295982,0.240962257,0.021148358,0.457988323,0.450652882,0.873056388,1.211968043,16.29631329,1.028786099,0.659177616
010322_H_W3D3,February 2022,Spring,3/1/22,1-Mar,10:35:00,3/1/22 10:35,1646159700,H,HH,01-Mar-H,13,Microbial,Well 3,Depth 3,-0.326136,-0.25,44.97,10.186416,Intermediate,13.6,9,1.97,61.564864,8.1,0,168.9191601,11.71959673,0,424605.8821,659.8191612,259.5275832,0.524436619,0.045546791,0.437672051,0.659022517,0.198762644,0.03297043,0.45571046,0.446649714,0.774201315,1.216400238,18.07973223,1.02862794,0.664123061
010322_H_W3D4,February 2022,Spring,3/1/22,1-Mar,10:35:00,3/1/22 10:35,1646159700,H,HH,01-Mar-H,13,Microbial,Well 3,Depth 4,-1.088136,-1,44.97,10.186416,Deep,13.9,8.5,1.53,47.814336,7.7,2.927170568,32.55584827,44.42469726,1.226674316,478602.0058,807.2710167,384.931854,0.542360847,0.061093986,0.449307564,0.686796345,0.272887097,0.025450557,0.461930527,0.456812656,1.038617126,1.348636145,18.17013853,1.03073378,0.654207855
010322_H_W3D2,February 2022,Spring,3/1/22,1-Mar,10:37:00,3/1/22 10:37,1646159820,H,HH,01-Mar-H,13,Microbial,Well 3,Depth 2,0.155448,0.25,44.97,10.186416,Shallow,13.2,17.4,6.6,206.25792,8.2,0,202.7601077,9.621046355,0.209230468,186123.0023,636.8396513,469.8554977,0.532109836,0.048262232,0.442586795,0.671652132,0.235532202,0.044190971,0.457246507,0.450625521,0.90395296,1.293248695,17.42581787,1.028819323,0.658952416
010322_H_W2D1,February 2022,Spring,3/1/22,1-Mar,11:01:00,3/1/22 11:01,1646161260,H,HH,01-Mar-H,13,Microbial,Well 2,Depth 1,0.56388,0.75,50.45,4.700016,Shallow,14.4,11.7,7.9,246.88448,8.2,19.99043315,276.7247103,30.92940405,28.01936231,1021017.612,652.6836487,392.4104179,0.565121318,0.076982489,0.462786427,0.72233847,0.334048189,0.070716182,0.468407604,0.468920049,1.197478663,1.355624777,16.20569894,1.031318295,0.640678083
010322_H_W2D2,February 2022,Spring,3/1/22,1-Mar,11:01:00,3/1/22 11:01,1646161260,H,HH,01-Mar-H,13,Microbial,Well 2,Depth 2,0.347472,0.5,50.45,4.700016,Shallow,14.4,9.7,5.3,165.63136,8.4,10.78055502,218.1099045,35.99821036,8.823588378,468784.5288,562.0144954,262.936666,0.559019971,0.065691377,0.459401132,0.713724803,0.301554709,0.052172746,0.466559667,0.465766686,1.1207694,1.356767855,17.21089406,1.03089522,0.643667041
010322_H_W2D3,February 2022,Spring,3/1/22,1-Mar,11:01:00,3/1/22 11:01,1646161260,H,HH,01-Mar-H,13,Microbial,Well 2,Depth 3,-0.222504,0,50.45,4.700016,Intermediate,14.8,7,1.77,55.314624,8.1,1.070916062,90.02834358,10.71874963,0,537506.8681,512.7836013,454.1130316,0.511271113,0.03876378,0.429993596,0.639215777,0.156500801,0.02163383,0.399068877,0.439584768,0.577342036,0.95465589,16.38219314,1.027623632,0.672689273
010322_H_W1D1,February 2022,Spring,3/1/22,1-Mar,11:20:00,3/1/22 11:20,1646162400,H,HH,01-Mar-H,13,Microbial,Well 1,Depth 1,0.841248,1,55.15,0,Shallow,15,4,8.02,250.634624,8.5,33.19839791,319.9897192,26.92601564,8.735126297,1607611.866,759.3385481,409.8663497,0.595032977,0.109537642,0.480667321,0.769725802,0.446835331,0.155839652,0.477603353,0.484470851,1.481418051,1.368361755,14.63050118,1.030992932,0.624465647
